ID,Title,Author(s),Source,Journal,Language(s),Publication year,Fulltext URL 
"S0120-35842007000200002-col","Factores que afectan la eficiencia técnica y asignativa en el sector cafetero colombiano: una aplicación con análisis envolvente de datos","Perdomo, Jorge Andrés, Mendieta, Juan Carlos","Desarrollo y Sociedad; (60); 03-45","Desarrollo y Sociedad","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-35842007000200002&lang=pt" 
"S0798-05822007000300005-ven","Neoplasias infiltrantes de vulva","BORGES GARNICA, ALFREDO, PONTILLO, HUMBERTO, YÁNEZ, LUIS, GUTIÉRREZ, NÉSTOR, JIMÉNEZ, MARÍA, BRACHO, GUSTAVO, PÉREZ, RODOLFO","Revista Venezolana de Oncología; 19(3); 219-222","Revista Venezolana de Oncología","Espanhol","2007","http://ve.scielo.org/scielo.php?script=sci_arttext&pid=S0798-05822007000300005&lang=pt" 
"S1729-519X2007000300015-cub","LIPOSARCOMA RECIDIVANTE DE PARTES BLANDAS: PRESENTACION DE UN CASO","Hurtado Dávila, José Francisco, Hurtado Viera, Raquel","Revista Habanera de Ciencias Médicas; 6(3); -","Revista Habanera de Ciencias Médicas","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2007000300015&lang=pt" 
"S1692-33242007000200003-col","LOS SISTEMAS DE INFORMACIÓN GEOGRÁFICA COMO HERRAMIENTA DE APOYO EN LOS ESTUDIOS HIDROGEOLÓGICOS DOS CASOS DE ESTUDIO EN AMÉRICA LATINA: TWO CASE STUDIES IN LATIN AMERICA","Quiroz, Mauricio, Escobar, John, Martinez, Daniel, Betancur, Teresita, Massone, Hector","Revista Ingenierías Universidad de Medellín; 6(11); 23-41","Revista Ingenierías Universidad de Medellín","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-33242007000200003&lang=pt" 
"S0120-386X2007000200013-col","Cálculo del tamaño de muestra para el estudio del subregistro de enfermedades de transmisión sexual en el Valle del Cauca","Tovar C., José Rafael, Rojas A., Carlos Alberto, Martínez R., Héctor Jairo","Revista Facultad Nacional de Salud Pública; 25(2); 110-116","Revista Facultad Nacional de Salud Pública","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-386X2007000200013&lang=pt" 
"S0100-69162007000100020-scl","Colheita de citros e obtenção de dados para mapeamento da produtividade","Molin, José P., Mascarin, Leonardo S.","Engenharia Agrícola; 27(1); 259-266","Engenharia Agrícola","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162007000100020&lang=pt" 
"S1870-199X2007000100020-mex","Características radiográficas de la mordida abierta esquelética","Argüelles Tello, Adriana, Oropeza Sosa, Guillermo, Guerrero Ibarra, Jorge","Revista odontológica mexicana; 11(1); 20-23","Revista odontológica mexicana","Espanhol","2007","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-199X2007000100020&lang=pt" 
"S0874-20492007000200005-prt","Insécurité et convivance urbaine. Le cas de deux villes Mexicaines: Mexico et Querétaro","Contreras, Rebeca, Moser, Gabriel, Savina, Yannick","Psicologia; 21(2); 59-77","Psicologia","Francês","2007","http://www.scielo.pt/scielo.php?script=sci_arttext&pid=S0874-20492007000200005&lang=pt" 
"S1012-29662007000200009-bol","REALIDAD EPIDEMIOLÓGICA, SOCIAL, FAMILIAR Y CLÍNICA DE 27 NIÑOS HIJOS DE MADRES VIH/SIDA CAPTADOS EN EL HOSPITAL DEL NIÑO MANUEL ASCENCIO VILLARROEL CBBA-BOLIVIA 2005- 2007","Calderón López, María Elena, Gamarra Céspedes, Marisol Esthela, Mérida Zarate, Ever Ramiro","Gaceta Médica Boliviana; 30(2); 42-46","Gaceta Médica Boliviana","Espanhol","2007","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1012-29662007000200009&lang=pt" 
"S0185-33252006000600057-mex","¿Cuándo utilizan servicios de salud las mujeres que viven en condiciones de violencia de pareja?","Híjar, Martha, Avila-Burgos, Leticia, Valdez-Santiago, Rosario","Salud mental; 29(6); 57-64","Salud mental","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252006000600057&lang=pt" 
"S1851-16862006000100028-arg","¿Es posible autoadministrar una prueba de memoria prospectiva?: Validez de constructo y ecopsicológica de una prueba autoadministrada","Leibovich de Figueroa, Nora, Wilson, Maximiliano, Injoque Ricle, Irene","Anuario de investigaciones; 13(); 273-278","Anuario de investigaciones","Espanhol","2006","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-16862006000100028&lang=pt" 
"S0325-00752006000600007-arg","Alergia al látex","Parisi, Claudio A, Biló, Beatrice, Bonifazzi, Floriano, Bonini, Sergio, Máspero, José F","Archivos argentinos de pediatría; 104(6); 520-529","Archivos argentinos de pediatría","Espanhol","2006","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752006000600007&lang=pt" 
"S1132-12962006000200002-esp","Estrategias de Afrontamiento beneficiosas para las mujeres que cuidan de un progenitor con Alzheimer","Ruiz de Alegría Fernández de Retana, Begoña, Lorenzo Urien, Elena de, Basurto Hoyuelos, Salome","Index de Enfermería; 15(54); 10-14","Index de Enfermería","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962006000200002&lang=pt" 
"S1645-05232006000300014-prt","Aptidão física e actividade física em populações Africanas: Uma revisão da literatura","Nhantumbo, Leonardo, Saranga, Sílvio, Seabra, André, Maia, José, Prista, António","Revista Portuguesa de Ciências do Desporto; 6(3); 373-390","Revista Portuguesa de Ciências do Desporto","Português","2006","http://www.scielo.pt/scielo.php?script=sci_arttext&pid=S1645-05232006000300014&lang=pt" 
"S0185-33252006000400047-mex","La adicción ¿vicio o enfermedad? Imágenes y uso de servicios de salud en adolescentes usuarios y sus padres","Nuño-Gutiérrez, Bertha Lidia, Álvarez-Nemegyei, José, González-Forteza, Catalina, Madrigal-de León, Eduardo A.","Salud mental; 29(4); 47-54","Salud mental","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252006000400047&lang=pt" 
"S0210-48062006000700005-esp","Litiasis urinaria en adultos con mielomeningocele","Verdú Tartajo, F., Salinas Casado, J., Herranz Amo, F., Díez Cordero, J.M., Durán Merino, R., Hernández Fernández, C.","Actas Urológicas Españolas; 30(7); 675-683","Actas Urológicas Españolas","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062006000700005&lang=pt" 
"S0185-33252006000300034-mex","Influencia de la cantidad y la calidad subjetiva de sueño en diversas características de personalidad","Miró, Elena, Martínez, Pilar, Arriaza, Raimundo","Salud mental; 29(3); 34-40","Salud mental","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252006000300034&lang=pt" 
"S1132-12962006000100005-esp","El padecimiento de los enfermos con Síndrome Coronario Agudo","Blanca Gutiérrez, Joaquín Jesús, Muñoz Segura, Rafael, Hervás Padilla, Julia, Alba Fernández, Carmen María","Index de Enfermería; 15(52-53); 20-24","Index de Enfermería","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962006000100005&lang=pt" 
"S1024-94352006000300004-cub","BIG 6Ô:: Un modelo para la búsqueda y organización de la información. Estudio de un caso. Las competencias docentes en las carreras de medicina","Manzo Rodríguez, Lidia, Alfonso Sánchez, Ileana R, Armenteros Vera, Ileana, Farías Rodríguez, Víctor Manuel, Rodríguez Orozco, Alain R","ACIMED; 14(3); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000300004&lang=pt" 
"S1561-29532006000100004-cub","Morbilidad en la consulta de endocrinología del Centro de Investigaciones Medicoquirúrgicas de Angola","Padrón Durán, Rubén S., Guillén Pérez, Mayda","Revista Cubana de Endocrinología; 17(1); -","Revista Cubana de Endocrinología","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532006000100004&lang=pt" 
"S0103-863X2006000100006-scl","Traditional toys in turkey: comparison in a rural and urban setting","Artar, Müge","Paidéia (Ribeirão Preto); 16(33); 37-42","Paidéia (Ribeirão Preto)","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X2006000100006&lang=pt" 
"S0104-026X2006000100010-scl","A vida em que vivemos: raça, gênero e modernidade em São Gonçalo","Pinho, Osmundo de Araújo","Revista Estudos Feministas; 14(1); 169-198","Revista Estudos Feministas","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2006000100010&lang=pt" 
"S0044-59672006000100009-scl","Modelling Amazonian forest eddy covariance data: a comparison of big leaf versus sun/shade models for the C-14 tower at Manaus I. Canopy photosynthesis","Mercado, Lina, Lloyd, Jon, Carswell, Fiona, Malhi, Yadvinder, Meir, Patrick, Nobre, Antonio Donato","Acta Amazonica; 36(1); 69-82","Acta Amazonica","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672006000100009&lang=pt" 
"S0103-507X2006000100016-scl","Síndrome de envenenamento por 2000 picadas de abelhas africanizadas. Relato de caso","Azevedo, Rita Vianna de, Paiva, Roberto Bueno de, Ades, Felipe, David, Cid Marcos","Revista Brasileira de Terapia Intensiva; 18(1); 99-103","Revista Brasileira de Terapia Intensiva","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2006000100016&lang=pt" 
"S0004-48222005000400011-arg","Control estructural en el desarrollo de una concentración anómala de calderas en los Andes de Neuquén: Complejo Volcánico Pino Hachado (38°30&#039; S y 71°O)","Tunstall, C., Folguera, A.","Revista de la Asociación Geológica Argentina; 60(4); 731-741","Revista de la Asociación Geológica Argentina","Espanhol","2005","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0004-48222005000400011&lang=pt" 
"S1413-81232005000400017-spa","O sofrimento e seus destinos na gestão do trabalho","Brant, Luiz Carlos, Gomez, Carlos Minayo","Ciência &amp; Saúde Coletiva; 10(4); 939-952","Ciência &amp; Saúde Coletiva","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232005000400017&lang=pt" 
"S0104-11692005000800010-scl","Promoción de salud y calidad de vida en madres de preadolescentes de la comunidad de Chiguayante-Chile: Una etnografia enfocada","Silva, Julia Huaiquián, Olson, Joanne","Revista Latino-Americana de Enfermagem; 13(spe2); 1164-1168","Revista Latino-Americana de Enfermagem","Espanhol","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692005000800010&lang=pt" 
"S0104-11692005000800010-rve","Promoción de salud y calidad de vida en madres de preadolescentes de la comunidad de Chiguayante-Chile: Una etnografia enfocada","Silva, Julia Huaiquián, Olson, Joanne","Revista Latino-Americana de Enfermagem; 13(spe2); 1164-1168","Revista Latino-Americana de Enfermagem","Espanhol","2005","/scielo.php?script=sci_arttext&pid=S0104-11692005000800010&lang=pt" 
"S1413-81232005000400017-scl","O sofrimento e seus destinos na gestão do trabalho","Brant, Luiz Carlos, Gomez, Carlos Minayo","Ciência &amp; Saúde Coletiva; 10(4); 939-952","Ciência &amp; Saúde Coletiva","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232005000400017&lang=pt" 
"S0864-34662005000400003-cub","Crecimiento y nutrición en niños gitanos de los realojos","Prado, Consuelo, Marrodán, María Dolores, Sebastián, Julia, Carmenate, Margarita, Holt Nielsen, Anders","Revista Cubana de Salud Pública; 31(4); -","Revista Cubana de Salud Pública","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662005000400003&lang=pt" 
"S0185-33252005000500040-mex","Evaluación de la depresión, ansiedad e ira en pacientes con VIH/SIDA","Teva, Inmaculada, Paz Bermúdez, María de la, Hernández-Quero, José, Buela-Casal, Gualberto","Salud mental; 28(5); 40-49","Salud mental","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252005000500040&lang=pt" 
"S1405-55462005000300003-mex","Análisis Teórico-Experimental de Criterios de Comparación de Esquemas Conceptuales Orientados a Objeto","Silva, Josep, Carsí, José A, Ramos, Isidro","Computación y Sistemas; 9(1); 1-16","Computación y Sistemas","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462005000300003&lang=pt" 
"S0103-65132005000200003-scl","Internacionalização comercial e produtiva na indústria de cosméticos: desafios competitivos para empresas brasileiras","Garcia, Renato","Production; 15(2); 158-171","Production","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132005000200003&lang=pt" 
"S0100-72032005000800009-scl","Cobertura do exame de Papanicolaou no Brasil e seus fatores determinantes: uma revisão sistemática da literatura","Martins, Luís Felipe Leite, Thuler, Luiz Claudio Santos, Valente, Joaquim Gonçalves","Revista Brasileira de Ginecologia e Obstetrícia; 27(8); 485-492","Revista Brasileira de Ginecologia e Obstetrícia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032005000800009&lang=pt" 
"S1413-70542005000300023-scl","Comportamento de vacas mestiças holandês x zebu, em pastagem de Brachiaria decumbens em sistema silvipastoril","Leme, Tania Mara Soares Paes, Pires, Maria de Fátima Ávila, Verneque, Rui da Silva, Alvim, Maurílio José, Aroeira, Luiz Januário Magalhães","Ciência e Agrotecnologia; 29(3); 668-675","Ciência e Agrotecnologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542005000300023&lang=pt" 
"S0718-13372005000100003-chl","ANÁLISIS DE CONSULTAS A UN BUSCADOR DE LA WEB CHILENA","Baeza-Yates, Ricardo, Galleguillos, Carolina","Revista Facultad de Ingeniería - Universidad de Tarapacá; 13(1); 21-29","Revista Facultad de Ingeniería - Universidad de Tarapacá","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-13372005000100003&lang=pt" 
"S0004-06142005000200002-esp","Flashes históricos sobre el prostatismo y la retención de orina","Saíz Carrero, Ataúlfo","Archivos Españoles de Urología (Ed. impresa); 58(2); 95-108","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142005000200002&lang=pt" 
"S0123-885X2004000300003-col","Cuando el cambio pedagógico es sólo metodológico","Ordóñez, Claudia Lucía, Ordóñez, Juan Thomas","Revista de Estudios Sociales; (19); 33-50","Revista de Estudios Sociales","Espanhol","2004","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2004000300003&lang=pt" 
"S0370-44672004000400012-scl","Software para a simulação do comportamento de barras de aço sujeita a esforços","Menezes, Márcia Veloso de","Rem: Revista Escola de Minas; 57(4); 291-295","Rem: Revista Escola de Minas","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672004000400012&lang=pt" 
"S1020-49892004000900012-spa","Sífilis materna y sífilis congénita en América Latina: un problema grave de solución sencilla","Valderrama, Julia, Zacarías, Fernando, Mazin, Rafael","Revista Panamericana de Salud Pública; 16(3); 209-210","Revista Panamericana de Salud Pública","Espanhol","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892004000900012&lang=pt" 
"S0101-81752004000300025-scl","Abrigos diurnos, composição de colônias, dimorfismo sexual e reprodução do morcego hematófago Desmodus rotundus (E. Geoffroy) (Chiroptera, Phyllostomidae) no Estado de São Paulo, Brasil","Gomes, Murilo Novaes, Uieda, Wilson","Revista Brasileira de Zoologia; 21(3); 629-638","Revista Brasileira de Zoologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752004000300025&lang=pt" 
"S0188-46112004000200004-mex","Agricultura urbana en metrópolis iberoamericanas: estudio de casos en Santiago de Chile y Lisboa, Portugal","Madaleno, Isabel María, Armijo, Gladys","Investigaciones geográficas; (54); 36-54","Investigaciones geográficas","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112004000200004&lang=pt" 
"S0074-02762004000900019-scl","Rural tourism as risk factor for the transmission of schistosomiasis in Minas Gerais, Brazil","Enk, Martin J, Caldeira, Roberta L, Carvalho, Omar S, Schall, Virginia T","Memórias do Instituto Oswaldo Cruz; 99(); 105-108","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000900019&lang=pt" 
